State,City,Start_Lat,Start_Lng,Total Accidents,Sum of Estimated Accident Cost (Row)
AL,Tuscaloosa,33.187653999999995,-87.55721700000002,2,1588000
AL,Tuscaloosa,33.187940999999995,-87.55738000000002,2,1196000
AL,Tuscaloosa,33.188087,-87.52597800000002,1,120000
AL,Tuscaloosa,33.188248,-87.52597800000002,1,120000
AL,Tuscaloosa,33.18825,-87.526178,1,96000
AL,Tuscaloosa,33.188611,-87.557773,1,144000
AL,Tuscaloosa,33.188661,-87.526179,1,96000
AL,Tuscaloosa,33.189152,-87.603188,1,88000
AL,Tuscaloosa,33.189240000000005,-87.514587,1,96000
AL,Tuscaloosa,33.189495,-87.52597800000002,1,120000
AL,Tuscaloosa,33.189549,-87.52597,2,240000
AL,Tuscaloosa,33.189552,-87.526177,1,144000
AL,Tuscaloosa,33.189552,-87.52597800000002,2,216000
AL,Tuscaloosa,33.189594,-87.526161,1,120000
AL,Tuscaloosa,33.189640000000004,-87.52597800000002,1,88000
AL,Tuscaloosa,33.189739,-87.558461,1,88000
AL,Tuscaloosa,33.189827,-87.560801,1,96000
AL,Tuscaloosa,33.190047,-87.52596899999998,1,120000
AL,Tuscaloosa,33.190147,-87.560776,1,275000
AL,Tuscaloosa,33.19059,-87.55896,1,88000
AL,Tuscaloosa,33.191002000000005,-87.559219,1,88000
AL,Tuscaloosa,33.191321,-87.526174,1,120000
AL,Tuscaloosa,33.191608,-87.559578,1,144000
AL,Tuscaloosa,33.19175300000001,-87.526176,1,80000
AL,Tuscaloosa,33.19186,-87.466042,1,96000
AL,Tuscaloosa,33.192101,-87.466827,4,336000
AL,Tuscaloosa,33.192122,-87.46691,1,144000
AL,Tuscaloosa,33.192122999999995,-87.525974,1,80000
AL,Tuscaloosa,33.192534,-87.52596899999998,1,88000
AL,Tuscaloosa,33.192554,-87.52621500000002,7,744000
AL,Tuscaloosa,33.193314,-87.525975,2,264000
AL,Tuscaloosa,33.193729,-87.560661,2,200000
AL,Tuscaloosa,33.193803,-87.526185,1,120000
AL,Tuscaloosa,33.193807,-87.525983,4,344000
AL,Tuscaloosa,33.193859,-87.563339,1,120000
AL,Tuscaloosa,33.193871,-87.525963,1,96000
AL,Tuscaloosa,33.193899,-87.47272099999998,1,80000
AL,Tuscaloosa,33.194096,-87.47331199999998,1,144000
AL,Tuscaloosa,33.194177,-87.59859200000002,2,264000
AL,Tuscaloosa,33.19418,-87.598587,2,200000
AL,Tuscaloosa,33.194229,-87.56112900000002,1,88000
AL,Tuscaloosa,33.19445,-87.561257,1,96000
AL,Tuscaloosa,33.194519,-87.525963,2,232000
AL,Tuscaloosa,33.194625,-87.561358,1,80000
AL,Tuscaloosa,33.194711,-87.525951,1,144000
AL,Tuscaloosa,33.194897,-87.52594,1,88000
AL,Tuscaloosa,33.195152,-87.47563199999998,1,88000
AL,Tuscaloosa,33.195289,-87.525917,3,360000
AL,Tuscaloosa,33.195343,-87.487312,1,88000
AL,Tuscaloosa,33.195439,-87.48628599999998,1,80000
AL,Tuscaloosa,33.19548,-87.52611800000003,1,120000
AL,Tuscaloosa,33.195527,-87.525903,3,312000
AL,Tuscaloosa,33.195716,-87.525896,2,160000
AL,Tuscaloosa,33.195840999999994,-87.564272,1,144000
AL,Tuscaloosa,33.196018,-87.477165,1,88000
AL,Tuscaloosa,33.196121000000005,-87.489136,1,80000
AL,Tuscaloosa,33.196239,-87.562302,2,232000
AL,Tuscaloosa,33.19625,-87.562274,1,96000
AL,Tuscaloosa,33.196362,-87.489388,1,96000
AL,Tuscaloosa,33.196541,-87.525993,1,120000
AL,Tuscaloosa,33.196621,-87.478188,4,528000
AL,Tuscaloosa,33.196655,-87.52597800000002,1,88000
AL,Tuscaloosa,33.196837,-87.482334,1,144000
AL,Tuscaloosa,33.196861,-87.478592,1,144000
AL,Tuscaloosa,33.196918,-87.525948,1,120000
AL,Tuscaloosa,33.19696069,-87.56490827,5,552000
AL,Tuscaloosa,33.196978,-87.524226,1,120000
AL,Tuscaloosa,33.196991,-87.524178,2,176000
AL,Tuscaloosa,33.197009,-87.525964,1,96000
AL,Tuscaloosa,33.19701,-87.523064,2,208000
AL,Tuscaloosa,33.197025,-87.525932,1,88000
AL,Tuscaloosa,33.197029,-87.525711,1,144000
AL,Tuscaloosa,33.197029,-87.520228,3,320000
AL,Tuscaloosa,33.197037,-87.525711,1,88000
AL,Tuscaloosa,33.197041,-87.525932,2,232000
AL,Tuscaloosa,33.197044,-87.525932,1,144000
AL,Tuscaloosa,33.197044,-87.525711,2,224000
AL,Tuscaloosa,33.19706797583963,-87.56518721538751,4,352000
AL,Tuscaloosa,33.197087,-87.518713,2,168000
AL,Tuscaloosa,33.19709,-87.565216,1,12000
AL,Tuscaloosa,33.197109999999995,-87.479056,1,96000
AL,Tuscaloosa,33.197112,-87.525172,1,88000
AL,Tuscaloosa,33.197115000000004,-87.524618,1,80000
AL,Tuscaloosa,33.197117,-87.479004,14,1359000
AL,Tuscaloosa,33.197122,-87.52343499999998,1,144000
AL,Tuscaloosa,33.197125,-87.523077,1,144000
AL,Tuscaloosa,33.197128,-87.52481800000002,1,80000
AL,Tuscaloosa,33.197139,-87.527326,1,144000
AL,Tuscaloosa,33.197140999999995,-87.499306,1,88000
AL,Tuscaloosa,33.197146999999994,-87.522026,1,88000
AL,Tuscaloosa,33.197153,-87.525937,2,184000
AL,Tuscaloosa,33.197159,-87.499252,1,300000
AL,Tuscaloosa,33.197174,-87.51873,14,1648000
AL,Tuscaloosa,33.197182,-87.520409,2,240000
AL,Tuscaloosa,33.197182,-87.51763199999998,1,144000
AL,Tuscaloosa,33.197188,-87.520269,1,96000
AL,Tuscaloosa,33.197208,-87.565054,1,144000
AL,Tuscaloosa,33.197212,-87.527771,1,120000
AL,Tuscaloosa,33.197285,-87.517639,1,96000
AL,Tuscaloosa,33.197301,-87.528795,1,80000
AL,Tuscaloosa,33.19730401023293,-87.56533741909234,1,80000
AL,Tuscaloosa,33.197319,-87.525787,27,2824000
AL,Tuscaloosa,33.197345,-87.527716,1,80000
AL,Tuscaloosa,33.197376,-87.512683,1,96000
AL,Tuscaloosa,33.197389,-87.505206,1,80000
AL,Tuscaloosa,33.197405,-87.505932,1,80000
AL,Tuscaloosa,33.197407,-87.528809,12,1328000
AL,Tuscaloosa,33.19743,-87.562988,1,120000
AL,Tuscaloosa,33.19743,-87.515999,2,184000
AL,Tuscaloosa,33.197454,-87.528796,2,288000
AL,Tuscaloosa,33.197464000000004,-87.512703,6,752000
AL,Tuscaloosa,33.19753,-87.479734,1,88000
AL,Tuscaloosa,33.197546,-87.512012,1,88000
AL,Tuscaloosa,33.197558,-87.511574,1,88000
AL,Tuscaloosa,33.197605,-87.531407,1,144000
AL,Tuscaloosa,33.197633,-87.534889,1,88000
AL,Tuscaloosa,33.197647,-87.525856,1,144000
AL,Tuscaloosa,33.197697,-87.53137199999998,2,176000
AL,Tuscaloosa,33.197708,-87.525662,1,80000
AL,Tuscaloosa,33.19775300000001,-87.531387,1,120000
AL,Tuscaloosa,33.197778,-87.533129,3,312000
AL,Tuscaloosa,33.197854,-87.533811,1,120000
AL,Tuscaloosa,33.197891,-87.5327,1,96000
AL,Tuscaloosa,33.197933,-87.53312199999998,1,80000
AL,Tuscaloosa,33.198009000000006,-87.533775,1,80000
AL,Tuscaloosa,33.198029,-87.534622,2,168000
AL,Tuscaloosa,33.198078,-87.565559,1,120000
AL,Tuscaloosa,33.198119,-87.563384,1,96000
AL,Tuscaloosa,33.198152,-87.535302,1,88000
AL,Tuscaloosa,33.198174,-87.525595,1,88000
AL,Tuscaloosa,33.198259,-87.536402,1,120000
AL,Tuscaloosa,33.198269,-87.536377,1,120000
AL,Tuscaloosa,33.198318,-87.53763599999998,2,176000
AL,Tuscaloosa,33.198324,-87.525745,1,144000
AL,Tuscaloosa,33.198325,-87.525745,1,120000
AL,Tuscaloosa,33.198331,-87.525574,1,120000
AL,Tuscaloosa,33.198347,-87.538922,1,144000
AL,Tuscaloosa,33.198428,-87.538208,1,88000
AL,Tuscaloosa,33.198505,-87.566017,1,250000
AL,Tuscaloosa,33.198521,-87.525337,2,184000
AL,Tuscaloosa,33.198536,-87.525719,1,88000
AL,Tuscaloosa,33.198539000000004,-87.525552,1,144000
AL,Tuscaloosa,33.198601000000004,-87.56366,1,144000
AL,Tuscaloosa,33.198733000000004,-87.54140600000002,1,88000
AL,Tuscaloosa,33.198743,-87.543089,3,360000
AL,Tuscaloosa,33.198814,-87.542229,1,88000
AL,Tuscaloosa,33.198819,-87.544781,1,96000
AL,Tuscaloosa,33.19883,-87.543114,10,1112000
AL,Tuscaloosa,33.198871999999994,-87.543089,1,120000
AL,Tuscaloosa,33.198892,-87.56383199999998,1,88000
AL,Tuscaloosa,33.198931,-87.547033,1,144000
AL,Tuscaloosa,33.198994,-87.566185,4,996000
AL,Tuscaloosa,33.198994,-87.547646,1,96000
AL,Tuscaloosa,33.199017,-87.525655,1,96000
AL,Tuscaloosa,33.199052,-87.549121,1,96000
AL,Tuscaloosa,33.199055,-87.546471,1,96000
AL,Tuscaloosa,33.199063,-87.546626,1,80000
AL,Tuscaloosa,33.199065999999995,-87.549103,1,144000
AL,Tuscaloosa,33.199069,-87.566723,1,144000
AL,Tuscaloosa,33.199096999999995,-87.549767,1,144000
AL,Tuscaloosa,33.199098,-87.550086,1,88000
AL,Tuscaloosa,33.1991,-87.566711,1,96000
AL,Tuscaloosa,33.199129,-87.563973,1,80000
AL,Tuscaloosa,33.199137,-87.525638,1,88000
AL,Tuscaloosa,33.19914,-87.548139,1,88000
AL,Tuscaloosa,33.199177,-87.566338,1,80000
AL,Tuscaloosa,33.199196,-87.55225300000002,1,144000
AL,Tuscaloosa,33.199203000000004,-87.550667,6,648000
AL,Tuscaloosa,33.199257,-87.55033900000002,1,15000
AL,Tuscaloosa,33.19928400000001,-87.552238,1,120000
AL,Tuscaloosa,33.199286,-87.553475,1,144000
AL,Tuscaloosa,33.199368,-87.555221,1,96000
AL,Tuscaloosa,33.199374,-87.553363,1,80000
AL,Tuscaloosa,33.199388,-87.525602,1,96000
AL,Tuscaloosa,33.199407,-87.473969,1,96000
AL,Tuscaloosa,33.199451,-87.556366,1,144000
AL,Tuscaloosa,33.199532,-87.566353,1,275000
AL,Tuscaloosa,33.199605,-87.564195,1,144000
AL,Tuscaloosa,33.199619,-87.558853,1,120000
AL,Tuscaloosa,33.199632,-87.560405,1,144000
AL,Tuscaloosa,33.199663,-87.568966,1,88000
AL,Tuscaloosa,33.19968,-87.56124100000002,1,144000
AL,Tuscaloosa,33.199711,-87.568527,1,120000
AL,Tuscaloosa,33.199715000000005,-87.56845899999998,1,144000
AL,Tuscaloosa,33.199718,-87.568054,1,88000
AL,Tuscaloosa,33.199729999999995,-87.47296899999998,1,96000
AL,Tuscaloosa,33.199734,-87.525549,1,144000
AL,Tuscaloosa,33.199735,-87.525549,2,240000
AL,Tuscaloosa,33.199753,-87.567337,1,80000
AL,Tuscaloosa,33.199753,-87.567291,1,96000
AL,Tuscaloosa,33.199757,-87.567238,1,144000
AL,Tuscaloosa,33.199768,-87.56708499999998,1,144000
AL,Tuscaloosa,33.199776,-87.566452,1,80000
AL,Tuscaloosa,33.199798,-87.566448,2,216000
AL,Tuscaloosa,33.199799,-87.56085999999998,1,120000
AL,Tuscaloosa,33.199814,-87.56034100000002,3,296000
AL,Tuscaloosa,33.199825,-87.562729,2,264000
AL,Tuscaloosa,33.19983,-87.564212,1,120000
AL,Tuscaloosa,33.199848,-87.56858100000002,1,144000
AL,Tuscaloosa,33.199848,-87.566467,1,450000
AL,Tuscaloosa,33.19988,-87.525357,1,144000
AL,Tuscaloosa,33.199917,-87.567841,1,88000
AL,Tuscaloosa,33.199921,-87.564339,11,1610000
AL,Tuscaloosa,33.199932000000004,-87.566864,1,120000
AL,Tuscaloosa,33.199940000000005,-87.563843,1,96000
AL,Tuscaloosa,33.1999647615757,-87.56726860958305,1,120000
AL,Tuscaloosa,33.19997,-87.566498,1,96000
AL,Tuscaloosa,33.199976,-87.564273,1,88000
AL,Tuscaloosa,33.199982,-87.56591,1,144000
AL,Tuscaloosa,33.200031,-87.567642,1,88000
AL,Tuscaloosa,33.20005,-87.56693299999998,1,120000
AL,Tuscaloosa,33.200069,-87.567612,1,96000
AL,Tuscaloosa,33.200108,-87.525323,1,144000
AL,Tuscaloosa,33.20019,-87.525478,1,96000
AL,Tuscaloosa,33.200287,-87.566017,1,144000
AL,Tuscaloosa,33.200329,-87.577454,1,120000
AL,Tuscaloosa,33.200378,-87.575447,1,144000
AL,Tuscaloosa,33.200389,-87.57549499999998,1,120000
AL,Tuscaloosa,33.20043,-87.525439,1,120000
AL,Tuscaloosa,33.200451,-87.55058299999996,1,80000
AL,Tuscaloosa,33.200472999999995,-87.525265,1,80000
AL,Tuscaloosa,33.200491,-87.577212,1,80000
AL,Tuscaloosa,33.200502,-87.577467,2,200000
AL,Tuscaloosa,33.200524,-87.575485,1,88000
AL,Tuscaloosa,33.200561,-87.57849499999998,2,200000
AL,Tuscaloosa,33.200581,-87.577454,11,1080000
AL,Tuscaloosa,33.200659,-87.580297,2,1896000
AL,Tuscaloosa,33.200759999999995,-87.58052099999998,1,96000
AL,Tuscaloosa,33.200785,-87.579667,1,120000
AL,Tuscaloosa,33.200789,-87.583283,1,144000
AL,Tuscaloosa,33.200790999999995,-87.525379,3,288000
AL,Tuscaloosa,33.200808,-87.580185,1,96000
AL,Tuscaloosa,33.200809,-87.469643,1,144000
AL,Tuscaloosa,33.200825,-87.52529100000002,21,2783000
AL,Tuscaloosa,33.200851,-87.582939,1,144000
AL,Tuscaloosa,33.200855,-87.580162,7,864000
AL,Tuscaloosa,33.200951,-87.585808,1,144000
AL,Tuscaloosa,33.200981,-87.588654,1,96000
AL,Tuscaloosa,33.200985,-87.588614,1,144000
AL,Tuscaloosa,33.200986,-87.485682,2,1580000
AL,Tuscaloosa,33.200989,-87.588585,1,88000
AL,Tuscaloosa,33.201004,-87.56752,1,88000
AL,Tuscaloosa,33.201109,-87.525334,1,144000
AL,Tuscaloosa,33.201386,-87.525123,1,80000
AL,Tuscaloosa,33.201436,-87.56643000000003,1,96000
AL,Tuscaloosa,33.201469,-87.525276,1,144000
AL,Tuscaloosa,33.201729,-87.566537,2,224000
AL,Tuscaloosa,33.20185303672218,-87.5681054587957,4,424000
AL,Tuscaloosa,33.20185304,-87.56810546,1,80000
AL,Tuscaloosa,33.201892,-87.525047,2,200000
AL,Tuscaloosa,33.201915,-87.525226,1,88000
AL,Tuscaloosa,33.202065000000005,-87.525185,1,120000
AL,Tuscaloosa,33.202105,-87.566681,1,80000
AL,Tuscaloosa,33.202151,-87.525008,1,144000
AL,Tuscaloosa,33.202152000000005,-87.525008,3,320000
AL,Tuscaloosa,33.20217,-87.525188,3,304000
AL,Tuscaloosa,33.202221,-87.565262,1,88000
AL,Tuscaloosa,33.202408,-87.568332,1,144000
AL,Tuscaloosa,33.202412,-87.568359,2,240000
AL,Tuscaloosa,33.202412,-87.568336,3,304000
AL,Tuscaloosa,33.202418,-87.525147,1,1000000
AL,Tuscaloosa,33.202518,-87.463448,1,144000
AL,Tuscaloosa,33.20253,-87.566902,1,96000
AL,Tuscaloosa,33.202607,-87.463041,2,216000
AL,Tuscaloosa,33.202669,-87.566916,1,120000
AL,Tuscaloosa,33.202789,-87.567017,5,536000
AL,Tuscaloosa,33.203114,-87.460693,1,144000
AL,Tuscaloosa,33.203125,-87.46067,1,88000
AL,Tuscaloosa,33.203171000000005,-87.56716899999998,1,144000
AL,Tuscaloosa,33.203183,-87.567141,1,88000
AL,Tuscaloosa,33.203194,-87.460495,1,120000
AL,Tuscaloosa,33.203197,-87.460495,1,96000
AL,Tuscaloosa,33.203331,-87.568703,5,504000
AL,Tuscaloosa,33.203339,-87.568721,1,144000
AL,Tuscaloosa,33.203369,-87.460091,3,296000
AL,Tuscaloosa,33.203678000000004,-87.568848,1,80000
AL,Tuscaloosa,33.203701,-87.56738299999998,8,1178000
AL,Tuscaloosa,33.203856,-87.52490999999998,3,320000
AL,Tuscaloosa,33.203945000000004,-87.524918,1,88000
AL,Tuscaloosa,33.204097,-87.524742,1,88000
AL,Tuscaloosa,33.204102,-87.56600999999998,1,96000
AL,Tuscaloosa,33.204106,-87.566088,1,80000
AL,Tuscaloosa,33.204265,-87.524716,2,224000
AL,Tuscaloosa,33.204273,-87.52485899999998,1,144000
AL,Tuscaloosa,33.204284,-87.569101,1,96000
AL,Tuscaloosa,33.204390999999994,-87.489037,1,120000
AL,Tuscaloosa,33.204639,-87.56777199999998,6,688000
AL,Tuscaloosa,33.204898,-87.570718,1,96000
AL,Tuscaloosa,33.20525,-87.56950400000002,8,792000
AL,Tuscaloosa,33.205608129343005,-87.56812691646782,1,120000
AL,Tuscaloosa,33.20562,-87.568169,5,544000
AL,Tuscaloosa,33.205626,-87.524513,1,120000
AL,Tuscaloosa,33.205727,-87.524635,1,88000
AL,Tuscaloosa,33.206017,-87.524597,1,96000
AL,Tuscaloosa,33.206037,-87.52351800000002,1,88000
AL,Tuscaloosa,33.206051,-87.51854200000002,1,144000
AL,Tuscaloosa,33.206063,-87.524394,1,88000
AL,Tuscaloosa,33.206070000000004,-87.516411,1,96000
AL,Tuscaloosa,33.206084000000004,-87.524601,1,144000
AL,Tuscaloosa,33.206089,-87.524452,1,96000
AL,Tuscaloosa,33.206098,-87.524599,1,96000
AL,Tuscaloosa,33.206109000000005,-87.524741,1,88000
AL,Tuscaloosa,33.206115000000004,-87.523444,1,80000
AL,Tuscaloosa,33.206115999999994,-87.524582,1,120000
AL,Tuscaloosa,33.206135,-87.523787,1,120000
AL,Tuscaloosa,33.206139,-87.51298,1,80000
AL,Tuscaloosa,33.206167,-87.512123,1,120000
AL,Tuscaloosa,33.206184,-87.524574,1,96000
AL,Tuscaloosa,33.206229,-87.526044,1,96000
AL,Tuscaloosa,33.206242,-87.524567,1,144000
AL,Tuscaloosa,33.206249,-87.50885799999998,1,144000
AL,Tuscaloosa,33.206264000000004,-87.524422,1,80000
AL,Tuscaloosa,33.206297,-87.525791,1,80000
AL,Tuscaloosa,33.206313,-87.506743,1,88000
AL,Tuscaloosa,33.206314,-87.52441400000002,1,120000
AL,Tuscaloosa,33.206379,-87.50412800000002,2,184000
AL,Tuscaloosa,33.206457,-87.500126,1,120000
AL,Tuscaloosa,33.206474,-87.498991,2,224000
AL,Tuscaloosa,33.206476,-87.524406,1,88000
AL,Tuscaloosa,33.2065,-87.524532,2,176000
AL,Tuscaloosa,33.206505,-87.52439100000002,1,144000
AL,Tuscaloosa,33.206551,-87.56854200000002,4,472000
AL,Tuscaloosa,33.206551,-87.528992,1,88000
AL,Tuscaloosa,33.20657,-87.568539,4,432000
AL,Tuscaloosa,33.206577,-87.524513,1,96000
AL,Tuscaloosa,33.206664,-87.570041,1,120000
AL,Tuscaloosa,33.206692,-87.530159,5,496000
AL,Tuscaloosa,33.206802,-87.531144,1,96000
AL,Tuscaloosa,33.20682,-87.530618,1,80000
AL,Tuscaloosa,33.20683121665379,-87.52433180767284,1,88000
AL,Tuscaloosa,33.206832,-87.52435,1,120000
AL,Tuscaloosa,33.206982,-87.53155500000003,1,88000
AL,Tuscaloosa,33.207142,-87.524406,16,1502000
AL,Tuscaloosa,33.207169,-87.570251,1,96000
AL,Tuscaloosa,33.2074,-87.568874,1,88000
AL,Tuscaloosa,33.207517,-87.568922,1,80000
AL,Tuscaloosa,33.207531,-87.568939,2,200000
AL,Tuscaloosa,33.207754,-87.57046899999997,1,88000
AL,Tuscaloosa,33.208012,-87.53735400000002,1,96000
AL,Tuscaloosa,33.208027,-87.52422299999998,1,80000
AL,Tuscaloosa,33.208079999999995,-87.57061800000002,6,648000
AL,Tuscaloosa,33.208084,-87.570613,3,328000
AL,Tuscaloosa,33.208462,-87.569298,1,96000
AL,Tuscaloosa,33.208490000000005,-87.52435200000002,4,504000
AL,Tuscaloosa,33.208492,-87.524211,1,144000
AL,Tuscaloosa,33.208568,-87.540582,2,160000
AL,Tuscaloosa,33.2087,-87.541366,2,208000
AL,Tuscaloosa,33.208782,-87.570915,1,144000
AL,Tuscaloosa,33.20895552619358,-87.52422451931227,2,200000
AL,Tuscaloosa,33.208968,-87.524229,2,208000
AL,Tuscaloosa,33.208985,-87.54307800000002,1,80000
AL,Tuscaloosa,33.209011,-87.543083,2,168000
AL,Tuscaloosa,33.209061,-87.57103000000002,17,1744000
AL,Tuscaloosa,33.209133,-87.57106800000004,1,120000
AL,Tuscaloosa,33.209404,-87.569698,1,144000
AL,Tuscaloosa,33.209438,-87.569733,12,1296000
AL,Tuscaloosa,33.209442,-87.57122,1,80000
AL,Tuscaloosa,33.209446,-87.545618,1,80000
AL,Tuscaloosa,33.209484,-87.524433,1,96000
AL,Tuscaloosa,33.209494,-87.56976,1,80000
AL,Tuscaloosa,33.209615,-87.56985300000002,1,144000
AL,Tuscaloosa,33.209848,-87.57141999999997,1,88000
AL,Tuscaloosa,33.209854,-87.524399,1,120000
AL,Tuscaloosa,33.209864,-87.570104,1,96000
AL,Tuscaloosa,33.209942,-87.548286,4,456000
AL,Tuscaloosa,33.210025,-87.571522,1,88000
AL,Tuscaloosa,33.210072,-87.570358,1,10000
AL,Tuscaloosa,33.210083000000004,-87.524574,1,88000
AL,Tuscaloosa,33.210117,-87.570419,1,80000
AL,Tuscaloosa,33.210239,-87.566917,1,144000
AL,Tuscaloosa,33.210347,-87.571678,1,96000
AL,Tuscaloosa,33.210556,-87.570887,2,208000
AL,Tuscaloosa,33.210658,-87.524775,1,120000
AL,Tuscaloosa,33.210838,-87.553337,3,264000
AL,Tuscaloosa,33.210954,-87.524741,2,216000
AL,Tuscaloosa,33.211275,-87.525059,1,80000
AL,Tuscaloosa,33.211393,-87.52493,1,120000
AL,Tuscaloosa,33.21151,-87.55719,1,120000
AL,Tuscaloosa,33.211844,-87.572199,1,144000
AL,Tuscaloosa,33.211896,-87.572503,1,88000
AL,Tuscaloosa,33.211944,-87.572283,2,168000
AL,Tuscaloosa,33.211975,-87.57222,1,144000
AL,Tuscaloosa,33.212051,-87.56049300000002,1,120000
AL,Tuscaloosa,33.212387,-87.572632,1,120000
AL,Tuscaloosa,33.212406,-87.572639,1,144000
AL,Tuscaloosa,33.212551,-87.572701,1,80000
AL,Tuscaloosa,33.212555,-87.525864,1,88000
AL,Tuscaloosa,33.212784,-87.525826,1,88000
AL,Tuscaloosa,33.212915,-87.525929,2,216000
AL,Tuscaloosa,33.213126,-87.573143,3,376000
AL,Tuscaloosa,33.213158,-87.57299,4,416000
AL,Tuscaloosa,33.213307,-87.52628100000003,1,88000
AL,Tuscaloosa,33.213308000000005,-87.52628100000003,2,192000
AL,Tuscaloosa,33.213436,-87.526764,2,240000
AL,Tuscaloosa,33.213448,-87.573196,1,144000
AL,Tuscaloosa,33.213474,-87.573212,1,144000
AL,Tuscaloosa,33.2137,-87.573265,3,1960000
AL,Tuscaloosa,33.214311,-87.57377,3,248000
AL,Tuscaloosa,33.21474,-87.527709,2,160000
AL,Tuscaloosa,33.215191,-87.528419,1,88000
AL,Tuscaloosa,33.215324,-87.52832,1,96000
AL,Tuscaloosa,33.215443,-87.528671,1,80000
AL,Tuscaloosa,33.215458,-87.528708,3,264000
AL,Tuscaloosa,33.215474,-87.528488,1,80000
AL,Tuscaloosa,33.215513,-87.528767,1,120000
AL,Tuscaloosa,33.215523,-87.528755,1,144000
AL,Tuscaloosa,33.21553,-87.528763,1,144000
AL,Tuscaloosa,33.215996000000004,-87.529236,1,80000
AL,Tuscaloosa,33.216079,-87.529336,3,360000
AL,Tuscaloosa,33.216156,-87.52919,1,88000
AL,Tuscaloosa,33.216333,-87.52936600000002,1,120000
AL,Tuscaloosa,33.216581,-87.52984000000002,1,88000
AL,Tuscaloosa,33.216766,-87.529999,1,15000
AL,Tuscaloosa,33.216845,-87.530076,2,216000
AL,Tuscaloosa,33.217247,-87.530396,1,88000
AL,Tuscaloosa,33.217255,-87.530403,1,96000
AL,Tuscaloosa,33.217369,-87.53029599999998,1,144000
AL,Tuscaloosa,33.21743,-87.53035,1,80000
AL,Tuscaloosa,33.217489,-87.530579,1,88000
AL,Tuscaloosa,33.217585,-87.530652,1,80000
AL,Tuscaloosa,33.217793,-87.53061,1,80000
AL,Tuscaloosa,33.217832,-87.53063900000002,1,120000
AL,Tuscaloosa,33.217937,-87.530869,1,80000
AL,Tuscaloosa,33.217949,-87.53070100000002,1,96000
AL,Tuscaloosa,33.217967748483574,-87.53089785534128,2,200000
AL,Tuscaloosa,33.217972,-87.53090300000002,2,208000
AL,Tuscaloosa,33.218067,-87.530777,1,144000
AL,Tuscaloosa,33.218193,-87.530861,1,96000
AL,Tuscaloosa,33.218243,-87.531036,1,120000
AL,Tuscaloosa,33.218319,-87.531082,1,96000
AL,Tuscaloosa,33.218809,-87.531336,1,120000
AL,Tuscaloosa,33.21881,-87.531336,1,80000
AL,Tuscaloosa,33.21884,-87.531211,1,88000
AL,Tuscaloosa,33.21891,-87.52861,1,96000
AL,Tuscaloosa,33.219212,-87.531113,8,752000
AL,Tuscaloosa,33.219555,-87.531601,1,120000
AL,Tuscaloosa,33.219612,-87.531624,1,96000
AL,Tuscaloosa,33.219613,-87.440921,1,80000
AL,Tuscaloosa,33.219639,-87.5326,1,88000
AL,Tuscaloosa,33.21965,-87.44091,2,168000
AL,Tuscaloosa,33.219837,-87.531601,1,88000
AL,Tuscaloosa,33.219881,-87.531602,1,120000
AL,Tuscaloosa,33.219934,-87.531725,1,144000
AL,Tuscaloosa,33.220084,-87.531761,1,96000
AL,Tuscaloosa,33.220088,-87.531657,1,80000
AL,Tuscaloosa,33.22057,-87.532463,1,250000
AL,Tuscaloosa,33.220985,-87.531915,1,80000
AL,Tuscaloosa,33.221024,-87.531922,1,120000
AL,Tuscaloosa,33.221252,-87.53186,1,96000
AL,Tuscaloosa,33.22162,-87.531921,1,144000
AL,Tuscaloosa,33.222399,-87.53214799999998,1,96000
AL,Tuscaloosa,33.222656,-87.532078,1,88000
AL,Tuscaloosa,33.223178000000004,-87.532268,1,96000
AL,Tuscaloosa,33.223209000000004,-87.532265,1,96000
AL,Tuscaloosa,33.223686,-87.532333,1,80000
AL,Tuscaloosa,33.224033,-87.532291,1,144000
AL,Tuscaloosa,33.224727,-87.532391,1,120000
AL,Tuscaloosa,33.225643,-87.532646,1,96000
AL,Tuscaloosa,33.227342,-87.532823,2,192000
AL,Tuscaloosa,33.227730989297726,-87.5329363341926,1,88000
AL,Tuscaloosa,33.227924,-87.53319300000003,1,88000
AL,Tuscaloosa,33.227924108346805,-87.53319382625801,1,96000
AL,Tuscaloosa,33.227933,-87.533199,1,144000
AL,Tuscaloosa,33.22823,-87.533234,20,2427000
AL,Tuscaloosa,33.22823,-87.53312199999998,2,240000
AL,Tuscaloosa,33.228471,-87.53344,1,96000
AL,Tuscaloosa,33.228481,-87.532471,1,120000
AL,Tuscaloosa,33.228521,-87.53325699999998,3,256000
AL,Tuscaloosa,33.228558,-87.533485,1,144000
AL,Tuscaloosa,33.228958,-87.53369599999998,1,80000
AL,Tuscaloosa,33.229011,-87.533508,1,96000
AL,Tuscaloosa,33.229037,-87.533738,1,88000
AL,Tuscaloosa,33.229321,-87.509842,1,144000
AL,Tuscaloosa,33.230406,-87.53479399999998,1,144000
AL,Tuscaloosa,33.230446,-87.534706,1,120000
AL,Tuscaloosa,33.230506,-87.534643,2,176000
AL,Tuscaloosa,33.230621,-87.53443100000001,1,144000
AL,Tuscaloosa,33.230923,-87.535072,1,80000
AL,Tuscaloosa,33.231138,-87.53560300000002,2,216000
AL,Tuscaloosa,33.231411,-87.53595200000002,1,120000
AL,Tuscaloosa,33.231623,-87.536284,1,88000
