Start_Lng,Start_Lat,City
-122.73833700000002,38.334561,Cotati
-122.738291,45.508706,Portland
-122.738285,38.334897,Cotati
-122.738284,38.435879,Santa Rosa
-122.738192,38.433518,Santa Rosa
-122.73819,38.431454,Santa Rosa
-122.738183,38.434212,Santa Rosa
-122.738137,38.47972100000001,Santa Rosa
-122.73811299999998,38.47972100000001,Santa Rosa
-122.738031,45.027064,Silverton
-122.738023,42.22702,Ashland
-122.738017,38.31411,Petaluma
-122.738017,48.988454,Blaine
-122.737957,38.329192,Cotati
-122.7379,38.43132,Santa Rosa
-122.737878,39.029364,Glenhaven
-122.73775,38.431312,Santa Rosa
-122.737747,38.431343,Santa Rosa
-122.73774505,38.43130231,Santa Rosa
-122.73774504603035,38.431302308853,Santa Rosa
-122.737715,42.226905,Ashland
-122.73770213068607,42.226907014645455,Ashland
-122.737677,38.30404,Petaluma
-122.737601,38.439962,Santa Rosa
-122.7376,38.8339,Cobb
-122.737521,38.443495,Santa Rosa
-122.737521,45.373098,Tualatin
-122.737498,45.373047,Tualatin
-122.73748700000002,42.22682800000001,Ashland
-122.73748,38.431557,Santa Rosa
-122.737358,38.204269,Petaluma
-122.737347,38.53561,Santa Rosa
-122.737328,45.027898,Silverton
-122.737295,42.218936,Ashland
-122.737282,38.431587,Santa Rosa
-122.7372729772437,38.43158125859055,Santa Rosa
-122.737252,38.363287,Santa Rosa
-122.7372515195716,38.36328148823565,Santa Rosa
-122.737249,38.369539,Santa Rosa
-122.737229,38.459041,Santa Rosa
-122.737221,38.369499,Santa Rosa
-122.737199,45.444116,Portland
-122.737198,47.377998,Gig Harbor
-122.737174,44.869745,Sublimity
-122.737047,38.334431,Cotati
-122.73703,38.431622,Santa Rosa
-122.73703,38.488414,Santa Rosa
-122.736976,38.327442,Petaluma
-122.736976,38.482368,Santa Rosa
-122.73686200000002,38.482285,Santa Rosa
-122.73686200000002,38.482287,Santa Rosa
-122.736855,38.482277,Santa Rosa
-122.736847,38.482273,Santa Rosa
-122.736841,38.943154,Kelseyville
-122.736771,38.48222,Santa Rosa
-122.736713,43.345545,Idleyld Park
-122.73669362009647,42.22624182680976,Ashland
-122.736681,38.48216,Santa Rosa
-122.736678,45.445164,Portland
-122.73667216242436,38.48215699177511,Santa Rosa
-122.73667216242436,45.44517159440305,Portland
-122.736672,38.482156,Santa Rosa
-122.736672,45.445171,Portland
-122.736649,38.369503,Santa Rosa
-122.736627,45.445049,Portland
-122.736626,38.482121,Santa Rosa
-122.73658,45.508674,Portland
-122.736546,45.50882100000001,Portland
-122.7365434163917,45.50881504990812,Portland
-122.736543,45.50881500000001,Portland
-122.736529,38.502485,Santa Rosa
-122.736519,44.7148,Scio
-122.73649,38.65037,Calistoga
-122.736488,38.482262,Santa Rosa
-122.736473,38.32658,Petaluma
-122.736392,45.508362,Portland
-122.736383,38.444188,Santa Rosa
-122.736273,38.165506,Petaluma
-122.736249,38.369515,Santa Rosa
-122.736245,41.865527,Yreka
-122.736221,45.508663,Portland
-122.736214,48.232922,Coupeville
-122.736167,43.893296,Lowell
-122.736137,38.434074,Santa Rosa
-122.73613,44.984973,Silverton
-122.736122,43.893269,Lowell
-122.736084,43.345267,Glide
-122.736073,45.508662,Portland
-122.735987,45.894927,Woodland
-122.735985,45.508659,Portland
-122.73597,45.508808,Portland
-122.735731,38.65163,Calistoga
-122.735696,38.325176,Petaluma
-122.735687,38.32518,Cotati
-122.73566365183476,45.509072541973545,Portland
-122.735655,38.431615,Santa Rosa
-122.735647,38.48144,Santa Rosa
-122.735544,45.445257,Portland
-122.73554,45.556551,Portland
-122.735538,38.283795,Petaluma
-122.735537,45.445382,Portland
-122.73553491,45.44525743,Portland
-122.73553490580208,45.44525742509153,Portland
-122.73553400000002,45.445257,Portland
-122.735526,45.509062,Portland
-122.735496,38.314127,Petaluma
-122.735495,38.265196,Petaluma
-122.735484,38.314382,Petaluma
-122.735481,38.314121,Petaluma
-122.735435,38.369507,Santa Rosa
-122.735404,38.324578,Cotati
-122.735378,38.45696,Santa Rosa
-122.735351,38.316106,Petaluma
-122.735335,38.387162,Santa Rosa
-122.735329,38.387161,Santa Rosa
-122.735325,38.384516,Santa Rosa
-122.735318,45.508799,Portland
-122.73526,38.481152,Santa Rosa
-122.7352345,49.00049329,Blaine
-122.735234,49.000504,Blaine
-122.735197,38.317924,Petaluma
-122.735115,48.998085,Blaine
-122.735107,47.515709,Port Orchard
-122.735077,38.48050300000001,Santa Rosa
-122.735017,38.320312,Cotati
-122.734978,48.993999,Blaine
-122.734925,48.992762,Blaine
-122.734919,45.508791,Portland
-122.734891,38.892491,Kelseyville
-122.734881,38.443921,Santa Rosa
-122.734845,38.2651,Petaluma
-122.734844,38.480825,Santa Rosa
-122.734787,38.31092,Petaluma
-122.734756,48.995778,Blaine
-122.734755,38.395737,Santa Rosa
-122.73473,38.892198,Kelseyville
-122.734711,38.310791,Petaluma
-122.734709,39.027001,Glenhaven
-122.734708,38.310861,Petaluma
-122.734673,38.401878,Santa Rosa
-122.734638,38.096016,Nicasio
-122.734577,43.343531,Idleyld Park
-122.734553,38.431764,Santa Rosa
-122.73445,38.36952700000001,Santa Rosa
-122.734439,42.225707,Ashland
-122.734379,45.585975,Portland
-122.734372,45.555683,Portland
-122.734308,43.34316,Idleyld Park
-122.734206,38.504202,Santa Rosa
-122.734168,38.481649,Santa Rosa
-122.73413899999998,45.891235,Woodland
-122.734059,38.480094,Santa Rosa
-122.734046,38.096795,Petaluma
-122.734034,38.444107,Santa Rosa
-122.733906,45.891455,Woodland
-122.733884,38.649507,Healdsburg
-122.733843,45.585844,Portland
-122.73382,38.963838,Kelseyville
-122.733788,38.479774,Santa Rosa
-122.733742,38.479713,Santa Rosa
-122.73363799999998,38.479918,Santa Rosa
-122.733615,45.555146,Portland
-122.733563,45.033792,Silverton
-122.73356079996712,45.03378510453685,Silverton
-122.733559,38.479809,Santa Rosa
-122.733528,38.09725200000001,Petaluma
-122.7335,38.097255,Petaluma
-122.733492,38.479368,Santa Rosa
-122.73347497,38.47936749,Santa Rosa
-122.733407,38.64944600000001,Healdsburg
-122.733397,41.728496,Fort Jones
-122.733309,38.376271,Santa Rosa
-122.733308,38.097388,Petaluma
-122.733301,38.479112,Santa Rosa
-122.733294,45.554969,Portland
-122.733288,48.984662,Blaine
-122.733276,45.554951,Portland
-122.733269,38.376282,Santa Rosa
-122.733251,38.369541,Santa Rosa
-122.733248,45.4451,Portland
-122.733204,38.478948,Santa Rosa
-122.732956,40.636159,French Gulch
-122.73293852747568,38.47599863987696,Santa Rosa
-122.732928,38.475664,Santa Rosa
-122.732884,45.446024,Portland
-122.732875,38.095918,Nicasio
-122.732831,38.202765,Petaluma
-122.732803,45.88969,Woodland
-122.732783,42.216202,Ashland
-122.732675,39.027099,Glenhaven
-122.73266,38.50527,Santa Rosa
-122.732628,47.889969,Port Ludlow
-122.73261399999998,38.478395,Santa Rosa
-122.732597,38.505268,Santa Rosa
-122.732573,38.455723,Santa Rosa
-122.732531,38.505273,Santa Rosa
-122.73253,45.554626,Portland
-122.732491,38.309634,Petaluma
-122.732468,47.933231,Port Ludlow
-122.732467,38.26487,Petaluma
-122.732464,38.477466,Santa Rosa
-122.73246,38.455775,Santa Rosa
-122.732359,47.889936,Port Ludlow
-122.732308,38.477116,Santa Rosa
-122.732228,48.23434500000001,Coupeville
-122.732224,38.477551,Santa Rosa
-122.732187,38.477457,Santa Rosa
-122.732181,38.018898,Nicasio
-122.73212313593515,38.47730755787622,Santa Rosa
-122.73212,38.477308,Santa Rosa
-122.732021,45.88772700000001,Woodland
-122.73201584757456,37.974854707536814,Nicasio
-122.731821,45.508871,Portland
-122.73182,38.889025,Kelseyville
-122.731811,38.648806,Healdsburg
-122.731789,46.87265,Rainier
-122.731782,46.872639,Rainier
-122.731776,45.508725,Portland
-122.731771,38.387162,Santa Rosa
-122.731755,38.305103,Petaluma
-122.73156524,45.50875068,Portland
-122.73156523646006,45.50875067689176,Portland
-122.731565,45.50875,Portland
-122.731563,45.508757,Portland
-122.73154377878794,45.50892233826871,Portland
-122.73154,39.02688300000001,Glenhaven
-122.73154,45.508912,Portland
-122.731518,38.092806,Nicasio
-122.731492,45.446814,Portland
-122.731424,38.1677,Petaluma
-122.731394,38.85443400000001,Kelseyville
-122.731385,45.508785,Portland
-122.731365,45.554152,Portland
-122.731348,38.951097,Kelseyville
-122.731323,38.168045,Petaluma
-122.731294,38.474844,Santa Rosa
-122.73128628672252,38.474839925582536,Santa Rosa
-122.731271,45.508957,Portland
-122.73126299999998,39.024708,Glenhaven
-122.731182,45.447055,Portland
-122.731162,40.638637,French Gulch
-122.7311575406898,40.63863158206635,French Gulch
-122.731157,40.638631,French Gulch
-122.731133,40.638741,French Gulch
-122.731076,38.474327,Santa Rosa
-122.731074,45.445855,Portland
-122.731065,45.445759,Portland
-122.731064,38.475098,Santa Rosa
-122.731033,45.445801,Portland
-122.731005,45.508854,Portland
-122.7309,38.333583,Cotati
-122.73085,45.373627,Tualatin
-122.730794,38.419529,Santa Rosa
-122.730751,38.875713,Kelseyville
-122.730729,38.419003,Santa Rosa
-122.730725,38.475616,Santa Rosa
-122.730717,39.025887,Glenhaven
-122.730713,38.875793,Kelseyville
-122.730652,38.418339,Santa Rosa
-122.73063700000002,39.02590900000001,Clearlake Oaks
-122.730625,38.473264,Santa Rosa
-122.730576,38.475498,Santa Rosa
-122.73055673,38.47548366,Santa Rosa
-122.730552,38.472137,Santa Rosa
-122.730522,38.888027,Kelseyville
-122.730481,38.888058,Kelseyville
-122.730442,45.44778,Portland
-122.730439,38.472824,Santa Rosa
-122.730381,38.956644,Kelseyville
-122.73035,45.038404,Silverton
-122.73034214914928,45.038398504042426,Silverton
-122.730342,45.038398,Silverton
-122.730338,38.472577,Santa Rosa
-122.730338,38.473017,Santa Rosa
-122.730331,47.026321,Olympia
-122.730309,48.234138,Coupeville
-122.730297,45.447955,Portland
-122.730292,45.144176,Hubbard
-122.730288,48.234145,Coupeville
-122.730271,44.087213,Springfield
-122.730247,38.432396,Santa Rosa
-122.73024,38.432377,Santa Rosa
-122.730219,44.087244,Springfield
-122.730167,38.505329,Santa Rosa
-122.7301490301002,38.50533127766368,Santa Rosa
-122.73008,42.212872,Ashland
-122.730057,38.432423,Santa Rosa
-122.73004,42.212899,Ashland
-122.73,38.432593,Santa Rosa
-122.72999883,38.43258977,Santa Rosa
-122.72999882639536,38.43258976918014,Santa Rosa
-122.729965,38.43261,Santa Rosa
-122.72983899999998,42.212724,Ashland
-122.72978424967415,47.88947939849906,Port Ludlow
-122.729682,38.432449,Santa Rosa
-122.729613,45.509152,Portland
-122.7296125882972,38.01967978459349,Nicasio
-122.729611,38.019686,Nicasio
-122.729584,47.37759000000001,Gig Harbor
-122.729474,42.223889,Ashland
-122.729442,38.40185,Santa Rosa
-122.729432,38.308039,Petaluma
-122.729431,45.14418,Canby
-122.729405,45.14417,Canby
-122.72939801157604,45.14416336991718,Canby
-122.729398,45.144163,Canby
-122.729336,38.378431,Santa Rosa
-122.729321,38.470691,Santa Rosa
-122.729316,42.223838,Ashland
-122.729309,38.469372,Santa Rosa
-122.729295,38.376264,Santa Rosa
-122.729285,38.470626,Santa Rosa
-122.729254,38.363221,Santa Rosa
-122.729254,38.369538,Santa Rosa
-122.729243,38.367578,Santa Rosa
-122.72924,38.369511,Santa Rosa
-122.729156,38.470238,Santa Rosa
-122.729134,45.509243,Portland
-122.729072,38.650781,Healdsburg
-122.729065,38.329054,Cotati
-122.729057,38.956921,Kelseyville
-122.729054,38.445858,Santa Rosa
-122.729016,38.369535,Santa Rosa
-122.728905,38.469205,Santa Rosa
-122.728776,38.439168,Santa Rosa
-122.728776,38.846806,Cobb
-122.728707,45.373083,Tualatin
-122.72869,41.674673,Yreka
-122.728668450724,41.67467236498987,Yreka
-122.72865,45.509358,Portland
-122.728621,38.427517,Santa Rosa
-122.728594,43.342274,Idleyld Park
-122.728589,38.327766,Cotati
-122.72854,38.432601,Santa Rosa
-122.728531,38.469582,Santa Rosa
-122.728466,38.443099,Santa Rosa
-122.728401,48.97575,Blaine
-122.728378,38.459911,Santa Rosa
-122.728374,38.461055,Santa Rosa
-122.728368,38.467907,Santa Rosa
-122.728363,38.467899,Santa Rosa
-122.728361,38.45995900000001,Santa Rosa
-122.72834659,38.4679091,Santa Rosa
-122.7283465856422,38.45984101277132,Santa Rosa
-122.7283465856422,38.46790909748808,Santa Rosa
-122.728346,38.46790900000001,Santa Rosa
-122.728343,48.979212,Blaine
-122.728273,38.953351,Kelseyville
-122.728252,38.957107,Kelseyville
-122.728226,38.651119,Calistoga
-122.728033,38.947802,Kelseyville
-122.728001,41.86417,Klamath River
-122.727982,38.883533,Kelseyville
-122.72796034754406,42.45875716189165,Eagle Point
-122.727884,38.466775,Santa Rosa
-122.727827,45.450313,Portland
-122.727798,38.467049,Santa Rosa
-122.727786,38.88480300000001,Kelseyville
-122.727762,38.952242,Kelseyville
-122.727708,38.466888,Santa Rosa
-122.72770285547864,38.46687912922636,Santa Rosa
-122.727699,38.46682,Santa Rosa
-122.727668,38.876489,Kelseyville
-122.727654,45.451817,Portland
-122.72763799999998,38.466831,Santa Rosa
-122.727605,45.373058,Tualatin
-122.727501,45.450729,Portland
-122.727496,40.963032,Trinity Center
-122.727434,38.876433,Kelseyville
-122.727382,38.466107,Santa Rosa
-122.72735953272472,45.45077204682612,Portland
-122.727335,38.954786,Kelseyville
-122.727217,38.456557,Santa Rosa
-122.727196,47.018242,Olympia
-122.727096,38.402844,Santa Rosa
-122.727074,38.44014,Santa Rosa
-122.72707,38.959456,Kelseyville
-122.726966,38.323755,Cotati
-122.72696299999998,38.464592,Santa Rosa
-122.726927,38.387161,Santa Rosa
-122.726891,45.594696,Portland
-122.726868,38.853648,Kelseyville
-122.72686000000002,38.46422000000001,Santa Rosa
-122.72684454859386,38.4642183778836,Santa Rosa
-122.726844,38.464218,Santa Rosa
-122.726822,46.43742,Toledo
-122.726819,38.403683,Santa Rosa
-122.726811,38.453945,Santa Rosa
-122.726801,38.401815,Santa Rosa
-122.726799,38.46409600000001,Santa Rosa
-122.726778,38.954291,Kelseyville
-122.726776,45.595062,Portland
-122.726747,45.552267,Portland
-122.726746,38.332091,Cotati
-122.72673799999998,38.462021,Santa Rosa
-122.726731,46.437371,Toledo
-122.726723,38.46376400000001,Santa Rosa
-122.726698,38.463651,Santa Rosa
-122.726646,47.465179,Port Orchard
-122.726631,38.445889,Santa Rosa
-122.72661,38.445804,Santa Rosa
-122.726597,38.464134,Santa Rosa
-122.726564,45.450719,Portland
-122.726536,38.45717,Santa Rosa
-122.726536,38.463915,Santa Rosa
-122.726501,38.462242,Santa Rosa
-122.726486,38.461975,Santa Rosa
-122.726441,38.452181,Santa Rosa
-122.726412,44.796338,Stayton
-122.72641000000002,38.463161,Santa Rosa
-122.726402,38.333019,Cotati
-122.726402,38.46315,Santa Rosa
-122.726376,38.454004,Santa Rosa
-122.72637247980724,38.46316695194977,Santa Rosa
-122.726372,38.457279,Santa Rosa
-122.726372,38.463166,Santa Rosa
-122.726357,38.459697,Santa Rosa
-122.726325,38.459191,Santa Rosa
-122.726311,38.459957,Santa Rosa
-122.726297,38.376272,Santa Rosa
-122.726295,38.459133,Santa Rosa
-122.726285,38.433117,Santa Rosa
-122.726239,38.845836,Cobb
-122.726213,38.43293,Santa Rosa
-122.726192,45.552045,Portland
-122.726158,38.460305,Santa Rosa
-122.72615,38.454144,Santa Rosa
-122.726144,38.449959,Santa Rosa
-122.726135,38.456936,Santa Rosa
-122.726135,38.459992,Santa Rosa
-122.726133,38.455408,Santa Rosa
-122.726122,38.432943,Santa Rosa
-122.72612,38.456368,Santa Rosa
-122.72612,38.461979,Santa Rosa
-122.72611499,38.45636487,Santa Rosa
-122.7261149877418,38.45636486988803,Santa Rosa
-122.726112,38.433048,Santa Rosa
-122.726112,38.456387,Santa Rosa
-122.72605,45.452841,Portland
-122.726044,38.451401,Santa Rosa
-122.7260077,38.43263268,Santa Rosa
-122.725983,38.44928400000001,Santa Rosa
-122.725983,38.449287,Santa Rosa
-122.725981,38.449293,Santa Rosa
-122.725974,45.37308400000001,Tualatin
-122.725964784037,38.44928383808875,Santa Rosa
-122.725964,38.449283,Santa Rosa
-122.725945,38.449162,Santa Rosa
-122.725922,38.455753,Santa Rosa
-122.725922,38.456421,Santa Rosa
-122.725908,38.456518,Santa Rosa
-122.725884,38.455703,Santa Rosa
-122.725876,38.448929,Santa Rosa
-122.725876,38.448933,Santa Rosa
-122.72587,38.432206,Santa Rosa
-122.72587,38.432979,Santa Rosa
-122.72587,39.025727,Clearlake Oaks
-122.725868,38.456425,Santa Rosa
-122.725868,38.456577,Santa Rosa
-122.725868,38.531032,Santa Rosa
-122.72583799999998,38.457081,Santa Rosa
-122.725807,38.449295,Santa Rosa
-122.7258,38.530849,Santa Rosa
-122.72577,38.44857800000001,Santa Rosa
-122.725755,45.509526,Portland
-122.72575020731578,38.45999121647616,Santa Rosa
-122.725739,38.460011,Santa Rosa
-122.725667,38.839397,Cobb
-122.725639,38.532293,Santa Rosa
-122.725555,38.448608,Santa Rosa
-122.725554,38.448567,Santa Rosa
-122.7255356305946,38.4485542772367,Santa Rosa
-122.72553563,38.44855428,Santa Rosa
-122.725535,38.448554,Santa Rosa
-122.725517,44.982292,Silverton
-122.725447,41.730313,Yreka
-122.725428342234,47.06814408279863,Olympia
-122.725428,47.068144,Olympia
-122.725419,38.434378,Santa Rosa
-122.72538,38.447269,Santa Rosa
-122.725311,38.432861,Santa Rosa
-122.725302,38.430596,Santa Rosa
-122.725298,38.376273,Santa Rosa
-122.725296,38.3758,Santa Rosa
-122.725288,38.37627,Santa Rosa
-122.725243,38.363258,Santa Rosa
-122.725231,38.36513,Santa Rosa
-122.72523,38.536804,Santa Rosa
-122.72522,38.369518,Santa Rosa
-122.725194,38.53415,Santa Rosa
-122.725181,38.324762,Cotati
-122.725177,38.433687,Santa Rosa
-122.725152,38.429429,Santa Rosa
-122.72515,44.79606,Stayton
-122.725051,38.324482,Cotati
-122.725024,38.387159,Santa Rosa
-122.725011,42.46196,Eagle Point
-122.72496,42.46199,Eagle Point
-122.724956,38.529608,Santa Rosa
-122.72491336,45.45338988,Portland
-122.72491335810317,45.45338988282464,Portland
-122.724911,45.453248,Portland
-122.7248,39.025458,Clearlake Oaks
-122.724778,47.06792700000001,Olympia
-122.724771,38.460004,Santa Rosa
-122.724759,38.459894,Santa Rosa
-122.724712,44.98224,Silverton
-122.724701,38.459991,Santa Rosa
-122.724673,38.461652,Santa Rosa
-122.724617,38.336648,Cotati
-122.724599,38.326175,Cotati
-122.724577,38.445899,Santa Rosa
-122.724564,38.447189,Santa Rosa
-122.724548,38.445759,Santa Rosa
-122.724538,40.634713,Douglas City
-122.724527,45.509032,Portland
-122.724499,38.363237,Santa Rosa
-122.724417,45.551342,Portland
-122.724383,38.339688,Cotati
-122.724316,38.470217,Santa Rosa
-122.724313,38.845383,Cobb
-122.724304,38.324485,Cotati
-122.72429108561172,38.01787734013549,Nicasio
-122.72428899999998,38.446103,Santa Rosa
-122.724255,38.951781,Kelseyville
-122.724254,39.023702,Clearlake Oaks
-122.724191,42.65803,Trail
-122.724183,42.658034,Trail
-122.724178,38.537481,Santa Rosa
-122.724151,38.837443,Middletown
-122.724098,38.44619,Santa Rosa
-122.72407,38.528811,Santa Rosa
-122.724037,47.376652,Gig Harbor
-122.724034,38.445738,Santa Rosa
-122.724022,38.445847,Santa Rosa
-122.723885,38.433831,Santa Rosa
-122.72387,38.434764,Santa Rosa
-122.723866,45.453459,Portland
-122.723841,38.445484,Santa Rosa
-122.72384,48.234756,Coupeville
-122.723812,42.209419,Ashland
-122.723808,38.445736,Santa Rosa
-122.723777,38.284388,Petaluma
-122.723654,38.369533,Santa Rosa
-122.723646,41.346295,Gazelle
-122.723646,45.373058,Tualatin
-122.72364,38.836742,Middletown
-122.723638,45.373083,Tualatin
-122.723595,38.433285,Santa Rosa
-122.723595,39.959371,Corning
-122.723588,38.408317,Santa Rosa
-122.723574,45.508612,Portland
-122.72355,38.53779,Santa Rosa
-122.723542,38.842683,Middletown
-122.723536,38.872244,Kelseyville
-122.723494,45.045619,Silverton
-122.72348,47.068291,Olympia
-122.723443,38.954278,Kelseyville
-122.723442,38.852056,Cobb
-122.72338700000002,38.362422,Santa Rosa
-122.723351,41.677399,Yreka
-122.72335,41.677424,Yreka
-122.723273,38.401806,Santa Rosa
-122.723236,38.390672,Santa Rosa
-122.723235,38.390891,Santa Rosa
-122.723221,38.390888,Santa Rosa
-122.72322,45.508451,Portland
-122.72321,38.304861,Petaluma
-122.723156,45.453527,Portland
-122.723152,45.144753,Canby
-122.723141,38.39423,Santa Rosa
-122.723127,38.844019,Middletown
-122.723107,38.324006,Cotati
-122.723106,48.974396,Blaine
-122.72303,45.45359000000001,Portland
-122.723017,45.508352,Portland
-122.722984,38.444202,Santa Rosa
-122.722983,38.433293,Santa Rosa
-122.72298216761244,38.43329787236007,Santa Rosa
-122.722982,38.433297,Santa Rosa
-122.722968,38.387159,Santa Rosa
-122.722961,38.387169,Santa Rosa
-122.722923,38.648822,Healdsburg
-122.722908,38.444931,Santa Rosa
-122.722859,38.426087,Santa Rosa
-122.722847,38.433552,Santa Rosa
-122.72281,38.84883,Cobb
-122.722792,45.550763,Portland
-122.722724675547,45.24962782838225,Canby
-122.722724,45.249627,Canby
-122.722722,45.249631,Canby
-122.722721,45.249555,Canby
-122.72272,45.249475,Aurora
-122.72271,45.25087,Aurora
-122.722702,38.433533,Santa Rosa
-122.722702,45.357281,Wilsonville
-122.722685,47.067926,Olympia
-122.722677,45.252348,Canby
-122.72267,45.452953,Portland
-122.72266030253066,45.452960729382255,Portland
-122.722658,47.376225,Gig Harbor
-122.722648,38.201061,Petaluma
-122.722633,38.433281,Santa Rosa
-122.722633,38.52837,Santa Rosa
-122.722619,45.508159,Portland
-122.722579,38.444891,Santa Rosa
-122.722527,38.44577,Santa Rosa
-122.722481,38.528291,Santa Rosa
-122.722479,43.33947,Idleyld Park
-122.722448,40.431779,Igo
-122.722395,38.394407,Santa Rosa
-122.722343,38.433491,Santa Rosa
-122.722269,38.36171,Santa Rosa
-122.722241,38.443125,Santa Rosa
-122.722187,38.433473,Santa Rosa
-122.72216677607192,38.43346953373703,Santa Rosa
-122.722153,38.433483,Santa Rosa
-122.72213,38.44334,Santa Rosa
-122.722117,38.360874,Santa Rosa
-122.722107,38.443302,Santa Rosa
-122.722071,45.507929,Portland
-122.722047,38.443286,Santa Rosa
-122.722016,38.832983,Cobb
-122.72199511469496,38.443211316879065,Santa Rosa
-122.721995,38.443211,Santa Rosa
-122.721978,45.508035,Portland
-122.721977,38.443119,Santa Rosa
-122.721977,42.65725,Trail
-122.72197365702284,42.65724062899276,Trail
-122.72197,38.443123,Santa Rosa
-122.7219,38.857644,Middletown
-122.721891,38.394405,Santa Rosa
-122.721883,42.220829,Ashland
-122.721845,45.507844,Portland
-122.721779,45.452591,Portland
-122.721735,38.442383,Santa Rosa
-122.721681,42.220756,Ashland
-122.7216732496132,38.44228863697794,Santa Rosa
-122.721671,38.442281,Santa Rosa
-122.721657,38.44228,Santa Rosa
-122.721642,38.442261,Santa Rosa
-122.721521,38.442548,Santa Rosa
-122.721504,38.433201,Santa Rosa
-122.721489,38.433208,Santa Rosa
-122.721474,38.433197,Santa Rosa
-122.721417,38.441931,Santa Rosa
-122.7214,38.823943,Middletown
-122.721393,44.97663,Silverton
-122.721382,38.387162,Santa Rosa
-122.721378,45.453498,Portland
-122.72137284220352,45.4524457452514,Portland
-122.721348,38.460315,Santa Rosa
-122.721348,39.024116,Clearlake Oaks
-122.721331,38.43340900000001,Santa Rosa
-122.721261,38.527108,Santa Rosa
-122.72126000000002,38.369518,Santa Rosa
-122.721252,38.363258,Santa Rosa
-122.721242,38.36323400000001,Santa Rosa
-122.721206,47.375761,Gig Harbor
-122.7212,38.442082,Santa Rosa
-122.721199,38.349014,Rohnert Park
-122.721163,45.453488,Portland
-122.721153,47.37574,Gig Harbor
-122.721125,38.349102,Rohnert Park
-122.721103,38.823191,Cobb
-122.72109389246596,38.34894776326013,Rohnert Park
-122.721092,38.347984,Rohnert Park
-122.721088,47.523678,Bremerton
-122.721059,45.453625,Portland
-122.721054,38.539819,Santa Rosa
-122.721047,38.513957,Santa Rosa
-122.721001,38.401824,Santa Rosa
-122.720882,38.433316,Santa Rosa
-122.72081,38.441589,Santa Rosa
-122.720793,38.831229,Cobb
-122.720785,38.332285,Cotati
-122.720757,47.375621,Gig Harbor
-122.720734,45.453732,Portland
-122.720734,45.520599,Portland
-122.72072,45.879851,Woodland
-122.720671,38.951667,Kelseyville
-122.720657,38.43306,Santa Rosa
-122.720638,38.547847,Santa Rosa
-122.72061200000002,38.51759000000001,Santa Rosa
-122.720602,38.517618,Santa Rosa
-122.720598,38.369532,Santa Rosa
-122.720578,38.543568,Santa Rosa
-122.720535,38.518063,Santa Rosa
-122.720479,45.933479,Woodland
-122.720475,38.540763,Santa Rosa
-122.720458,38.349059,Rohnert Park
-122.720441,38.549161,Santa Rosa
-122.720423,40.42908900000001,Igo
-122.720398,38.549198,Santa Rosa
-122.720355,38.435774,Santa Rosa
-122.720345,45.453899,Portland
-122.72034,38.400966,Santa Rosa
-122.720316,38.40023,Santa Rosa
-122.720298,44.872511,Sublimity
-122.720293,38.542816,Santa Rosa
-122.720261,38.925869,Lower Lake
-122.72026,38.925868,Lower Lake
-122.720238,38.433162,Santa Rosa
-122.7202355855812,38.92585873585259,Lower Lake
-122.720235,38.92585800000001,Lower Lake
-122.720233,38.8219,Cobb
-122.720217,38.518571,Santa Rosa
-122.72021412790907,38.43316912632736,Santa Rosa
-122.72021399999998,38.433169,Santa Rosa
-122.720126,38.549454,Santa Rosa
-122.720099,45.58104,Portland
-122.720088,38.436565,Santa Rosa
-122.719975,47.067914,Olympia
-122.719967,44.795192,Stayton
-122.719945,38.435229,Santa Rosa
-122.719913,39.023623,Clearlake Oaks
-122.71991,38.50769,Santa Rosa
-122.719904,38.951335,Kelseyville
-122.719883,47.06814,Olympia
-122.71985,38.439637,Santa Rosa
-122.719827,38.507656,Santa Rosa
-122.719819,38.440104,Santa Rosa
-122.71978500000002,38.401836,Santa Rosa
-122.719727,42.20369,Ashland
-122.719681,38.369518,Santa Rosa
-122.71965,45.507416,Portland
-122.719627,45.878906,Woodland
-122.719613,45.507384,Portland
-122.719605,45.50725900000001,Portland
-122.719598,38.439774,Santa Rosa
-122.719595,38.263302,Petaluma
-122.719581,38.387121,Santa Rosa
-122.719574,47.06789000000001,Olympia
-122.719551,38.404814,Santa Rosa
-122.719523,38.507386,Santa Rosa
-122.719516,38.394434,Santa Rosa
-122.719459,38.439104,Santa Rosa
-122.719454,45.506891,Portland
-122.719443,38.524466,Santa Rosa
-122.719429,47.06789000000001,Olympia
-122.719398,45.507359,Portland
-122.719379,38.460637,Santa Rosa
-122.719378,47.067908,Olympia
-122.71936200000002,45.507324,Portland
-122.71936,38.524212,Santa Rosa
-122.719358,38.406739,Santa Rosa
-122.719356,45.507199,Portland
-122.719325,38.438922,Santa Rosa
-122.719318,38.470767,Santa Rosa
-122.719227,38.369529,Santa Rosa
-122.719209,38.439205,Santa Rosa
-122.719209,45.506809,Portland
-122.719195,38.460668,Santa Rosa
-122.719191,38.549802,Santa Rosa
-122.71918415964736,38.54979157429433,Santa Rosa
-122.719184,38.549791,Santa Rosa
-122.719184,45.506798,Portland
-122.719147,38.376231,Santa Rosa
-122.719116,38.523532,Santa Rosa
-122.719116,38.54982,Santa Rosa
-122.719109,47.067886,Olympia
-122.719094,38.439039,Santa Rosa
-122.719042,45.507124,Portland
